first_seen_at,furnish,latitude,longitude,property_type,energy_label,internet,kitchen,pets,shower,smoking_inside,toilet,area,rent,deposit,distance,rent_per_m2
2020-02-12,Furnished,52.373956,4.883457,Room,Unknown,Yes,Shared,No,Shared,No,Shared,162,700,0,1.2894223249853312,4.320987654320987
2020-02-12,Furnished,52.396382,4.931306,Apartment,C,No,Own,No,Own,No,Own,552,1580,3160,2.8565336521322364,2.86231884057971
2020-02-12,Furnished,52.29445,4.978345,Room,Unknown,Yes,Shared,Yes,Shared,No,Shared,132,750,0,10.789012861645508,5.681818181818182
2020-02-12,Furnished,52.316782,4.952479,Room,A,Yes,Shared,No,Shared,No,Shared,112,750,1500,7.764429630503337,6.696428571428571
2020-02-12,Uncarpeted,52.346026,4.868326,Room,Unknown,Yes,Own,No,Own,No,Shared,122,495,495,4.267300212728438,4.057377049180328
2020-02-12,Furnished,52.417317,4.889088,Room,Unknown,Yes,Shared,No,Shared,No,Shared,162,625,625,4.345722822121762,3.8580246913580245
2020-02-12,Furnished,52.345181,4.789679,Room,Unknown,Yes,Shared,No,Shared,Yes,Shared,182,450,0,8.435355984127213,2.4725274725274726
2020-02-12,Uncarpeted,52.381498,4.855988,Studio,Unknown,Yes,Own,No,Own,No,Own,122,475,475,3.0502315496960555,3.8934426229508197
2020-02-12,Furnished,52.347751,4.92123,Apartment,Unknown,Yes,Own,No,Own,No,Own,452,600,300,3.7407453133166353,1.3274336283185841
2020-02-12,Unfurnished,52.34998,4.893713,Apartment,Unknown,No,None,By mutual agreement,None,Not important,None,602,1695,0,3.251986560510804,2.8156146179401995
2020-02-12,Furnished,52.376084,4.861401,Apartment,Unknown,Yes,Own,By mutual agreement,Own,Not important,Own,502,1650,1650,2.6864287575304626,3.2868525896414345
2020-02-12,Furnished,52.379787,4.875221,Apartment,Unknown,No,Own,No,Own,No,Own,682,1650,0,1.7296922125631315,2.4193548387096775
2020-02-12,Furnished,52.363886,4.936123,Apartment,D,No,Shared,No,Shared,No,Shared,652,1650,3000,2.9413410236027566,2.5306748466257667
2020-02-12,Furnished,52.407719,4.917716,Studio,A,Yes,Own,No,Own,No,Own,402,1375,2200,3.412292176929906,3.4203980099502487
2020-02-12,Furnished,52.340199,4.919561,Apartment,Unknown,No,Own,By mutual agreement,Own,Not important,Own,322,995,1100,4.4964726936922546,3.090062111801242
2020-02-12,Furnished,52.357455,4.920775,Apartment,Unknown,Yes,Own,No,Own,No,Own,452,1200,1200,2.7544302075149703,2.6548672566371683
2020-02-12,Furnished,52.372379,4.85989,Room,Unknown,Yes,Shared,No,Shared,Not important,Shared,82,558,0,2.8645481342012706,6.804878048780488
2020-02-12,Uncarpeted,52.355877,4.811875,Room,Unknown,Yes,Shared,Yes,Shared,No,Shared,132,625,625,6.562845974222082,4.734848484848484
2020-02-12,Furnished,52.354999,4.826168,Room,Unknown,Yes,Shared,No,Shared,No,Shared,152,825,0,5.724046413084001,5.427631578947368
2020-02-12,Furnished,52.356004,4.878626,Room,Unknown,Yes,Shared,No,Shared,No,Shared,302,500,150,2.9542843704530686,1.6556291390728477
2020-02-12,Furnished,52.351505,4.889208,Apartment,Unknown,Yes,None,By mutual agreement,None,Not important,None,552,1600,0,3.1453589019464796,2.898550724637681
2020-02-12,Furnished,52.352879,4.83139,Room,Unknown,No,None,No,None,No,None,102,800,0,5.531455930172817,7.8431372549019605
2020-02-12,Furnished,52.413675,4.918806,Room,Unknown,Yes,Shared,No,Shared,No,Shared,92,450,0,4.06348679231991,4.891304347826087
2020-02-12,Unfurnished,52.380867,4.82067,Apartment,Unknown,No,None,No,None,No,None,852,2200,0,5.4459136260331125,2.5821596244131455
2020-02-14,Unfurnished,52.347504,4.812121,Room,Unknown,Yes,Shared,No,Shared,No,Shared,162,630,630,6.965460850383008,3.888888888888889
2020-02-14,Furnished,52.357698,4.807989,Room,Unknown,Yes,Shared,No,Shared,No,Shared,142,750,0,6.733555570875324,5.28169014084507
2020-02-14,Furnished,52.357698,4.807989,Room,Unknown,Yes,Shared,No,Shared,No,Shared,92,600,0,6.733555570875324,6.521739130434782
2020-02-14,Furnished,52.346272,4.877042,Apartment,Unknown,Yes,Own,No,Own,Not important,Own,422,1550,1550,3.969084188811554,3.6729857819905214
2020-02-14,Unfurnished,52.319012,4.979117,Apartment,Unknown,No,None,By mutual agreement,None,Not important,None,752,1400,2800,8.54696636431377,1.8617021276595744
2020-02-14,Furnished,52.319012,4.979117,Apartment,Unknown,No,None,By mutual agreement,None,Not important,None,1002,1650,0,8.54696636431377,1.6467065868263473
2020-02-14,Furnished,52.363416,4.831437,Room,Unknown,Yes,Shared,No,Shared,No,Shared,132,750,0,5.014598529137202,5.681818181818182
2020-02-14,Furnished,52.376318,4.844456,Studio,Unknown,Yes,None,By mutual agreement,None,Not important,None,302,1275,1275,3.832795098281738,4.2218543046357615
2020-02-14,Unfurnished,52.381205,4.833865,Studio,Unknown,Yes,Own,No,Own,No,Own,352,736,1760,4.550213394198482,2.090909090909091
2020-02-14,Furnished,52.357706,4.923796,Apartment,Unknown,Yes,None,By mutual agreement,None,Not important,None,532,1525,3050,2.8395012975693743,2.8665413533834587
2020-02-14,Unfurnished,52.347634,4.812851,Room,Unknown,Yes,Shared,No,Shared,No,Shared,172,675,675,6.915188247739569,3.9244186046511627
2020-02-14,Unfurnished,52.346074,4.811592,Apartment,Unknown,No,None,By mutual agreement,None,Not important,None,912,1795,0,7.077541156029603,1.968201754385965
2020-02-14,Uncarpeted,52.347167,4.906117,Room,Unknown,Yes,Shared,No,Shared,No,Shared,202,600,0,3.5512607682966273,2.9702970297029703
2020-02-14,Unfurnished,52.293897,4.980161,Apartment,Unknown,No,Own,No,Own,No,Own,602,1225,0,10.903714184507713,2.0348837209302326
2020-02-14,Furnished,52.368317,4.85023,Apartment,Unknown,Yes,Own,No,Own,No,Own,572,1500,700,3.6257203816386916,2.6223776223776225
2020-02-14,Furnished,52.309334,4.954849,Room,Unknown,Yes,Shared,No,Shared,No,Shared,102,300,0,8.579110293297052,2.9411764705882355
2020-02-14,Furnished,52.351261,4.939171,Room,Unknown,Yes,Shared,No,Shared,No,Shared,122,550,1100,4.0459279964826935,4.508196721311475
2020-02-14,Furnished,52.377571,4.882721,Studio,Unknown,No,Own,No,Own,No,Own,252,1250,1250,1.2251622352168685,4.9603174603174605
2020-02-14,Unfurnished,52.322221,4.857133,Room,A,Yes,Shared,No,Shared,No,Shared,152,745,1490,6.967286320827117,4.901315789473684
2020-02-14,Unfurnished,52.351712,4.856082,Room,Unknown,Yes,Shared,No,Shared,No,Shared,152,770,770,4.282641086375934,5.065789473684211
2020-02-14,Furnished,52.366829,4.854233,Room,Unknown,Yes,Shared,No,Shared,No,Shared,102,350,350,3.430483488604383,3.4313725490196076
2020-02-14,Furnished,52.350971,4.89093,Apartment,Unknown,No,Own,No,Own,No,Own,652,1750,0,3.1766530179906556,2.684049079754601
2020-02-14,Uncarpeted,52.362306,4.799742,Room,Unknown,Yes,Shared,No,Shared,Not important,Shared,122,560,0,7.111966651436594,4.590163934426229
2020-02-14,Uncarpeted,52.362306,4.799742,Room,Unknown,Yes,Shared,No,Shared,Not important,Shared,152,600,0,7.111966651436594,3.9473684210526314
2020-02-14,Uncarpeted,52.362306,4.799742,Room,Unknown,Yes,Shared,No,Shared,Not important,Shared,162,625,0,7.111966651436594,3.8580246913580245
2020-02-14,Furnished,52.356219,4.935975,Apartment,Unknown,Yes,Own,No,Own,Not important,Own,592,1100,1400,3.490338567645782,1.8581081081081081
2020-02-14,Unfurnished,52.378164,4.85106,Room,Unknown,Yes,Shared,No,Shared,No,Shared,82,575,575,3.3732062271738092,7.012195121951219
2020-02-14,Furnished,52.365159,4.877268,Room,Unknown,Yes,Shared,No,Shared,No,Shared,352,750,750,2.2043587764805164,2.1306818181818183
2020-02-14,Uncarpeted,52.324583,4.977306,Room,Unknown,Yes,Shared,No,Shared,Not important,Shared,122,575,0,7.991473657325381,4.713114754098361
2020-02-14,Unfurnished,52.349345,5.010161,Room,Unknown,Yes,Shared,No,Shared,Not important,Shared,92,475,475,8.156957676162934,5.163043478260869
2020-02-14,Furnished,52.353909,4.873515,Room,Unknown,Yes,Shared,No,Shared,No,Shared,302,780,0,3.336555987203382,2.5827814569536423
2020-02-14,Unfurnished,52.322482,4.965652,Room,Unknown,Yes,Shared,No,Shared,No,Shared,142,670,670,7.685897059050329,4.71830985915493
2020-02-14,Furnished,52.35188,4.86592,Room,Unknown,Yes,Shared,No,Shared,No,Shared,302,720,0,3.8229241773213776,2.384105960264901
2020-02-14,Furnished,52.382257,4.803542,Room,A,Yes,Shared,No,Shared,No,Shared,82,450,450,6.618291789151665,5.487804878048781
2020-02-14,Unfurnished,52.374854,4.878584,Room,Unknown,No,Shared,No,Shared,No,Shared,82,800,0,1.5641834989290928,9.75609756097561
2020-02-14,Furnished,52.376292,4.86245,Apartment,Unknown,No,Shared,No,Shared,No,Shared,552,1600,0,2.6128154233232643,2.898550724637681
2020-02-14,Uncarpeted,52.339942,4.896501,Room,Unknown,Yes,Shared,No,Shared,No,Shared,122,700,0,4.344030049842752,5.737704918032787
2020-02-14,Furnished,52.382834,4.885735,Studio,Unknown,Yes,Own,By mutual agreement,Own,Not important,Own,322,1050,1000,1.101552634992241,3.260869565217391
2020-02-14,Furnished,52.3682,4.875135,Apartment,G,Yes,Own,By mutual agreement,Own,Not important,Own,482,1550,3100,2.102627359853445,3.215767634854772
2020-02-14,Furnished,52.357455,4.920775,Apartment,Unknown,Yes,Own,No,Own,No,Own,452,1200,1200,2.7544302075149703,2.6548672566371683
2020-02-14,Furnished,52.356411,4.90405,Apartment,Unknown,Yes,None,By mutual agreement,None,Not important,None,982,2400,0,2.513693004836319,2.443991853360489
2020-02-14,Furnished,52.381047,4.889414,Room,Unknown,Yes,Shared,No,Shared,No,Shared,92,550,550,0.7969978148573432,5.978260869565218
2020-02-14,Unfurnished,52.357324,4.882741,Room,Unknown,Yes,Shared,No,Shared,Yes,Shared,202,950,0,2.6909335492827773,4.702970297029703
2020-02-14,Furnished,52.318524,4.944736,Studio,C,Yes,Own,Yes,Own,Yes,Own,422,995,2000,7.3613974535673385,2.3578199052132702
2020-02-14,Furnished,52.359087,4.826648,Room,C,Yes,Shared,No,Shared,No,Shared,122,650,650,5.497199824193155,5.327868852459017
2020-02-14,Furnished,52.359617,4.860156,Apartment,Unknown,Yes,Own,No,Own,No,Own,652,1500,200,3.4907857634803077,2.3006134969325154
2020-02-14,Furnished,52.379522,4.823299,Room,A,Yes,Shared,No,Shared,Not important,Shared,152,750,750,5.2630293336809135,4.934210526315789
2020-02-15,Furnished,52.352062,5.002118,Room,A,Yes,Shared,No,Shared,No,Shared,152,695,1390,7.533694491906321,4.572368421052632
2020-02-15,Unfurnished,52.3644,4.836953,Apartment,Unknown,No,None,No,None,No,None,1342,2900,0,4.624192690658008,2.1609538002980626
2020-02-15,Furnished,52.361744,4.799311,Room,Unknown,No,Shared,No,Shared,No,Shared,72,550,1100,7.156789049018649,7.638888888888889
2020-02-15,Furnished,52.372887,4.899316,Apartment,A,No,Own,No,Own,No,Own,452,1475,1475,0.674722630684065,3.2632743362831858
2020-02-15,Furnished,52.340199,4.919561,Apartment,Unknown,No,Own,No,Own,No,Own,322,995,0,4.4964726936922546,3.090062111801242
2020-02-15,Furnished,52.348731,5.006833,Room,Unknown,Yes,Shared,No,Shared,No,Shared,122,850,850,7.978577306273239,6.967213114754099
2020-02-15,Uncarpeted,52.367833,4.85649,Room,Unknown,Yes,Shared,No,Shared,Yes,Shared,102,550,0,3.2455445616304086,5.392156862745098
2020-02-15,Furnished,52.389722,4.87938,Apartment,Unknown,Yes,Shared,No,Shared,No,Shared,552,900,0,1.8797809070292755,1.6304347826086956
2020-02-15,Furnished,52.398971,4.904644,Apartment,A,Yes,Own,No,Own,No,None,1002,2000,2000,2.250353507272361,1.996007984031936
2020-02-15,Furnished,52.382704,4.849545,Apartment,Unknown,Yes,Own,No,Own,Not important,Own,582,1650,1800,3.50086874308345,2.8350515463917527
2020-02-15,Furnished,52.356585,4.789349,Room,Unknown,Yes,Shared,No,Shared,No,Shared,122,600,0,7.972963782241919,4.918032786885246
2020-02-15,Unfurnished,52.378691,4.824068,Room,Unknown,Yes,Shared,No,Shared,Not important,Shared,162,710,0,5.2103110159097294,4.382716049382716
2020-02-15,Furnished,52.373412,4.836547,Room,Unknown,Yes,Shared,No,Own,Not important,Own,162,800,0,4.4033053375996145,4.938271604938271
2020-02-15,Furnished,52.357681,4.80293,Room,A,Yes,Shared,Yes,Shared,Yes,Shared,142,750,0,7.057960886127641,5.28169014084507
2020-02-15,Furnished,52.348403,4.795585,Room,Unknown,Yes,Shared,No,Shared,No,Shared,142,600,600,7.916582623522729,4.225352112676056
2020-02-15,Furnished,52.324462,4.946764,Room,Unknown,Yes,Shared,No,Shared,No,Shared,152,800,0,6.82626593593276,5.2631578947368425
2020-02-15,Furnished,52.356114,4.80516,Room,Unknown,Yes,Shared,No,Shared,No,Shared,162,750,750,6.976580577147311,4.62962962962963
2020-02-15,Furnished,52.396924,4.948695,Room,Unknown,Yes,Shared,By mutual agreement,Shared,Not important,Shared,142,700,0,3.8409265190791637,4.929577464788732
2020-02-15,Furnished,52.352935,4.851282,Apartment,Unknown,Yes,Shared,No,Shared,Not important,Shared,552,1650,1800,4.429990952646954,2.989130434782609
2020-02-15,Unfurnished,52.345347,4.807781,Apartment,C,No,Shared,No,Shared,Not important,Shared,802,2400,3000,7.341986032927119,2.9925187032418954
2020-02-16,Furnished,52.348579,4.909992,Room,B,Yes,Shared,No,Shared,No,Own,402,950,300,3.434427240227488,2.36318407960199
2020-02-16,Furnished,52.370138,4.904861,Room,Unknown,Yes,Shared,No,Shared,No,Shared,142,825,1650,1.0177417201003995,5.809859154929577
2020-02-16,Uncarpeted,52.367833,4.85649,Room,Unknown,Yes,Shared,No,Shared,Yes,Shared,102,600,0,3.2455445616304086,5.882352941176471
2020-02-16,Furnished,52.363416,4.831437,Room,Unknown,Yes,Shared,No,Shared,No,Shared,132,750,0,5.014598529137202,5.681818181818182
2020-02-16,Furnished,52.352879,4.83139,Room,Unknown,No,None,No,None,No,None,102,800,0,5.531455930172817,7.8431372549019605
2020-02-16,Furnished,52.346407,4.892887,Room,Unknown,Yes,Shared,No,Shared,No,Shared,162,725,725,3.6535306035058936,4.4753086419753085
2020-02-16,Furnished,52.381716,4.91435,Room,Unknown,Yes,Shared,No,Shared,No,Shared,152,775,775,0.9885660929286185,5.098684210526316
2020-02-16,Unfurnished,52.369752,4.934573,Room,B,Yes,Shared,No,Shared,No,Shared,142,900,1100,2.5289763278321673,6.338028169014085
2020-02-16,Furnished,52.359348,4.889751,Studio,Unknown,Yes,Own,No,Own,No,Own,512,1550,1550,2.2973798199285325,3.02734375
2020-02-16,Furnished,52.370862,4.876313,Room,Unknown,Yes,Shared,No,Own,No,Own,202,700,250,1.8792457438485344,3.4653465346534653
2020-02-16,Furnished,52.352935,4.851282,Room,Unknown,Yes,Shared,No,Shared,No,Shared,182,845,0,4.429990952646954,4.642857142857143
2020-02-16,Furnished,52.380158,4.850459,Apartment,Unknown,Yes,Own,No,Own,No,Own,1152,1900,1900,3.415923621515819,1.6493055555555556
2020-02-16,Furnished,52.325765,4.8737,Room,Unknown,Yes,Shared,No,Shared,No,Shared,122,650,650,6.189843816109657,5.327868852459017
2020-02-16,Furnished,52.404677,4.909423,Apartment,Unknown,Yes,Own,No,Own,No,Own,702,2000,1000,2.9307075301951295,2.849002849002849
2020-02-16,Furnished,52.324687,4.880464,Apartment,Unknown,Yes,Own,No,Own,No,Own,682,1400,700,6.186373503549732,2.0527859237536656
2020-02-16,Furnished,52.352212,4.861884,Apartment,Unknown,Yes,Own,No,Own,No,Own,602,1200,2000,3.970851471391337,1.9933554817275747
2020-02-16,Furnished,52.383841,4.828611,Room,Unknown,No,Shared,No,Shared,No,Shared,222,700,0,4.931342741066411,3.1531531531531534
2020-02-16,Unfurnished,52.341087,4.905014,Room,Unknown,Yes,Shared,No,Shared,No,Shared,202,950,850,4.218548257856401,4.702970297029703
2020-02-16,Furnished,52.371006,4.871305,Studio,Unknown,Yes,Own,No,Own,No,Own,292,790,790,2.178712835012304,2.7054794520547945
2020-02-16,Unfurnished,52.351704,4.915696,Apartment,Unknown,No,None,No,None,No,None,552,1650,0,3.196684821443127,2.989130434782609
2020-02-16,Furnished,52.351788,4.893177,Apartment,Unknown,Yes,None,No,None,No,None,1152,2500,0,3.0588384885446693,2.170138888888889
2020-02-16,Furnished,52.367856,4.879901,Apartment,Unknown,Yes,None,No,None,No,None,902,2250,0,1.8692355663665488,2.494456762749446
2020-02-16,Furnished,52.361528,4.869954,Apartment,Unknown,Yes,None,No,None,No,None,1752,3950,0,2.844015420258302,2.2545662100456623
2020-02-16,Furnished,52.368626,4.906188,Apartment,Unknown,Yes,None,No,None,No,None,802,2200,0,1.205438687742981,2.743142144638404
2020-02-16,Unfurnished,52.369056,4.873048,Apartment,Unknown,Yes,None,No,None,No,None,1052,2300,0,2.1716442272096006,2.1863117870722433
2020-02-16,Furnished,52.35323,4.943401,Apartment,Unknown,No,None,No,None,No,None,1152,1850,0,4.082562757522775,1.6059027777777777
2020-02-16,Furnished,52.357147,4.888657,Room,A,Yes,Shared,No,Shared,No,Shared,502,850,850,2.553270791006751,1.6932270916334662
2020-02-16,Furnished,52.361158,4.939707,Room,Unknown,Yes,Shared,No,Shared,Yes,Shared,202,600,0,3.316596474221867,2.9702970297029703
2020-02-17,Furnished,52.3648,4.844062,Room,Unknown,Yes,Shared,No,Shared,No,Shared,222,750,0,4.156848463960507,3.3783783783783785
2020-02-17,Furnished,52.355795,4.99899,Studio,Unknown,Yes,Own,Yes,Own,Yes,Own,282,1200,0,7.179291420439527,4.25531914893617
2020-02-17,Furnished,52.376423,4.818893,Room,Unknown,Yes,Shared,No,Shared,Not important,Shared,222,850,850,5.569631895871806,3.828828828828829
2020-02-17,Furnished,52.409037,4.923453,Room,B,Yes,Shared,No,Own,Not important,Own,172,830,1100,3.697218904763399,4.825581395348837
2020-02-17,Unfurnished,52.361538,4.860367,Room,A,Yes,Shared,No,Shared,No,Shared,1102,940,2000,3.351812866794725,0.852994555353902
2020-02-17,Unfurnished,52.387352,4.833895,Studio,Unknown,Yes,Own,No,Own,Not important,Own,442,875,1000,4.6369828884178315,1.9796380090497738
2020-02-17,Furnished,52.372617,4.855013,Apartment,Unknown,No,Own,No,Own,Not important,Own,572,1750,3500,3.1810208354749028,3.0594405594405596
2020-02-17,Furnished,52.369501,4.908423,Apartment,A,Yes,Own,By mutual agreement,Own,Not important,Own,202,650,800,1.1744538360334864,3.217821782178218
2020-02-17,Furnished,52.319012,4.979117,Room,Unknown,Yes,Own,No,Shared,No,Shared,142,750,750,8.54696636431377,5.28169014084507
2020-02-17,Furnished,52.357171,4.891799,Room,Unknown,Yes,Shared,No,Shared,No,Shared,142,1100,2200,2.4908734562182273,7.746478873239437
2020-02-17,Furnished,52.398971,4.904644,Studio,A,Yes,Own,No,Own,No,None,252,1100,1100,2.250353507272361,4.365079365079365
2020-02-17,Furnished,52.361886,4.908194,Room,Unknown,Yes,Shared,No,Shared,No,Shared,222,1000,1000,1.9630613506599424,4.504504504504505
2020-02-17,Furnished,52.363649,4.793136,Room,Unknown,Yes,Shared,No,Shared,No,Shared,82,400,0,7.512096686553742,4.878048780487805
2020-02-17,Furnished,52.354073,4.871107,Apartment,Unknown,Yes,Shared,No,Shared,No,Shared,302,999,0,3.4151296864294896,3.30794701986755
2020-02-17,Furnished,52.354098,4.909884,Apartment,Unknown,Yes,Own,No,Own,No,Own,652,2200,2500,2.8317564433558067,3.374233128834356
2020-02-17,Furnished,52.366799,4.887628,Room,Unknown,Yes,Shared,No,Shared,No,Shared,1252,1500,0,1.609851964685586,1.1980830670926517
2020-02-17,Furnished,52.394658,4.954412,Room,Unknown,Yes,Shared,No,Shared,No,Shared,162,550,220,4.0629009181781806,3.3950617283950617
2020-02-17,Furnished,52.357232,4.89538,Apartment,Unknown,Yes,Own,No,Own,No,Own,362,1200,1200,2.4370836890746275,3.314917127071823
2020-02-17,Furnished,52.324206,4.88727,Room,Unknown,Yes,Shared,No,Shared,No,Shared,82,400,400,6.1533395881373725,4.878048780487805
2020-02-17,Uncarpeted,52.382455,4.841756,Room,Unknown,Yes,Shared,No,Shared,No,Shared,102,600,0,4.025066594165943,5.882352941176471
2020-02-17,Uncarpeted,52.319012,4.979117,Room,Unknown,Yes,Shared,No,Shared,No,Shared,202,545,0,8.54696636431377,2.698019801980198
2020-02-17,Furnished,52.356868,4.825084,Room,D,Yes,Shared,No,Shared,No,Shared,162,900,980,5.696886954679119,5.555555555555555
2020-02-17,Uncarpeted,52.344348,4.889225,Room,Unknown,Yes,Shared,No,Shared,No,Shared,202,900,500,3.9219061852709816,4.455445544554456
2020-02-17,Unfurnished,52.376854,4.847132,Room,Unknown,No,Shared,No,Shared,No,Shared,82,575,0,3.6468693045926317,7.012195121951219
2020-02-17,Furnished,52.353909,4.873515,Room,Unknown,Yes,Shared,No,Shared,No,Shared,302,780,0,3.336555987203382,2.5827814569536423
2020-02-17,Unfurnished,52.320498,4.98507,Room,Unknown,No,Shared,No,Shared,No,Shared,202,620,0,8.68213325534445,3.0693069306930694
2020-02-17,Unfurnished,52.320498,4.98507,Room,Unknown,No,Shared,No,Shared,No,Shared,112,550,0,8.68213325534445,4.910714285714286
2020-02-17,Unfurnished,52.320498,4.98507,Room,Unknown,No,Shared,No,Shared,No,Shared,122,550,0,8.68213325534445,4.508196721311475
2020-02-17,Furnished,52.319795,4.98498,Room,Unknown,No,Shared,No,Shared,No,Shared,252,850,0,8.73683200320297,3.373015873015873
2020-02-17,Furnished,52.316612,4.944783,Room,Unknown,Yes,Shared,No,Shared,No,Shared,122,850,0,7.557370517487296,6.967213114754099
2020-02-17,Unfurnished,52.311537,4.951596,Studio,Unknown,Yes,Shared,No,Shared,No,Shared,122,670,670,8.262855469793017,5.491803278688525
